"YEAR","AGE","n_obs","mean_wage","mean_wage_index","mean_wage_6yr_proj","mean_wage_npv_3pct","mean_wage_npv_7pct","exp_lifetime_mean_3pct","exp_lifetime_mean_7pct"
2023,39,10403,121339.841972228,3.65492035583322,6.09245338595741,71.2605360893375,48.446527882488,19.4971515523194,13.2551528257429
2023,40,10512,120750.144718663,3.63715787600135,6.21593361883058,69.6337842055094,47.9270200535206,19.145109060282,13.1770524369459
2023,41,9942,122443.289316515,3.68815768410622,6.21095762130815,67.9765251193933,47.3901525299456,18.431024631168,12.849275055177
2023,42,9827,120223.619218316,3.62129821492216,6.39701933488533,66.2170184583457,46.7611344850482,18.285436472889,12.9128096361579
2023,43,9706,123757.808902304,3.72775279412245,6.25695388767561,64.4735918507262,46.1596248090348,17.2955652940243,12.3826947113593
2023,44,9096,124273.733255188,3.74329313428424,6.27308428166929,62.5682142283019,45.4021030559562,16.7147514190779,12.1289200250243
2023,45,8698,127808.735664252,3.84977219386438,6.11759277293103,60.5896687268382,44.574926616189,15.7385075468631,11.5785881271705
2023,46,8673,132067.697678818,3.97805789713175,5.93661299076095,58.442093428963,43.5759152318874,14.6911118289909,10.9540676276498
2023,47,8390,132358.48623957,3.98681684236079,5.8945838396538,56.0979565977862,42.3697073481885,14.0708637531911,10.6274526830531
2023,48,8265,128806.354909329,3.8798218364792,6.05896770701457,53.6744739480882,41.0696928412357,13.8342625538692,10.5854584494284
2023,49,8188,129031.89579433,3.8866154333577,6.05195043428519,51.2884916749572,39.7931619750894,13.1961838145248,10.2385128288115
2023,50,8409,129506.432421185,3.90090911916521,6.0285235619614,48.8239325288475,38.420004799653,12.5160394762787,9.8489874093439
2023,51,8565,130110.930573847,3.9191174221209,5.96104391512046,46.2707141119728,36.9354323781219,11.8064117831235,9.4244260632879
2023,52,9134,134220.709761701,4.04290953662773,5.7147205617969,43.6221445905474,35.3274570029211,10.7897899261267,8.73812700552988
2023,53,8862,128521.870568418,3.8712527828888,5.92993212046576,40.7666121055373,33.4744657889339,10.5305993671425,8.64693360683997
2023,54,8475,129041.705734402,3.88691092203708,5.86376064577795,38.0022201023279,31.6754379164682,9.77697221895979,8.14925748282071
2023,55,7966,129492.988729582,3.90050417696897,5.77772854262655,35.1387684556996,29.7337238840413,9.00877600982483,7.62304628709487
2023,56,7715,129344.373908728,3.89602769731409,5.71451372432817,32.1754122070925,27.6415450865674,8.25851731733689,7.09480199681934
2023,57,7318,124975.322285059,3.7644259459397,5.8401697488821,29.1277660450718,25.4077036065011,7.73763821187368,6.74942314482391
2023,58,7689,125657.588667974,3.7849767333026,5.73167917880235,26.124240302106,23.1583070968007,6.90208742163421,6.11848070109371
2023,59,7477,123613.989140261,3.72342074813228,5.72727422804927,23.0094414758676,20.7294634889429,6.17965119504945,5.56731696232319
2023,60,7489,123585.413017842,3.72255999662791,5.55504904053161,19.8646013495673,18.1964657326674,5.33627432937595,4.88815915637376
2023,61,6975,120998.650033058,3.64464319259112,5.4962094104105,16.6263025935276,15.4870791375623,4.56184644557958,4.24927168976228
2023,62,6607,120309.236721869,3.62387713007042,5.30385095663155,13.3711091829646,12.6714064611191,3.68972476246863,3.49664351364829
2023,63,6092,115712.218984987,3.4854087306596,5.30718266826324,10.039649014481,9.68085638422211,2.8804796769362,2.77753834121774
2023,64,5558,116009.476728722,3.49436253644052,5.03095195690449,6.75086749233602,6.62912898931189,1.93193105235517,1.89709250834189
2023,65,4806,111356.2187429,3.35420010457236,4.98872749498505,3.35420010457236,3.35420010457236,1,1
