alloc_method,weight_scheme,mu_pi_num,fee_num,willing_share_num
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,105000,0.34224974705956746
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,110000,0.32728832047552797
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,115000,0.3130550461616289
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,120000,0.29943831415201727
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,125000,0.2864528266093335
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,130000,0.2740720247881623
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,135000,0.26221243834576957
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,140000,0.25077083596812944
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,145000,0.2397821550524851
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,150000,0.22938709371443022
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,155000,0.21931943214872898
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,160000,0.20974136840774002
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,165000,0.20051995067661565
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,170000,0.19162640698115588
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,175000,0.18312507904388522
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,180000,0.17492664727456686
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,185000,0.16702004552927782
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,190000,0.15950771468319214
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,195000,0.15230776527127865
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,200000,0.1453852598962944
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,205000,0.13874936764891874
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,210000,0.13236119893765022
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,215000,0.12625031617554064
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,220000,0.12038209814088782
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,225000,0.1147930631086379
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,230000,0.10940432528139621
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,235000,0.1042816491716201
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,240000,0.09935041735171365
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,245000,0.09458312254963955
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,250000,0.09004552927785507
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,255000,0.08563740988997091
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,260000,0.08149187428860503
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,265000,0.07746284937397246
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,270000,0.07365988997091182
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,275000,0.069981345643101045
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,280000,0.0665339256355128
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,285000,0.06317139876059188
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,290000,0.0599622170228911
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,295000,0.05694590236499303
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,300000,0.054048153534842575
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,0,1
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,5000,0.9183868723915516
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,10000,0.8483190527380805
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,15000,0.7868360313646133
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,20000,0.7322290375616539
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,25000,0.6833108321740231
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,30000,0.6388095990894146
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,35000,0.5985429050208677
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,40000,0.5617598330593145
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,45000,0.5279739471354494
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,50000,0.4970102440875175
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,55000,0.4682676742127228
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,60000,0.44162229669912734
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,65000,0.41693183255343347
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,70000,0.3939310104970278
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,75000,0.3724402428228151
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,80000,0.3523534526369042
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,85000,0.3335866953332491
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,90000,0.3160068610092324
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,95000,0.2993323953458961
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,100000,0.2836548311622613
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,105000,0.26884374604780564
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,110000,0.2548945554571899
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,115000,0.2417146199570001
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,120000,0.22913921209055277
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,125000,0.21734222840521056
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,130000,0.20616684583280637
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,135000,0.19550556468951555
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,140000,0.18542984064752743
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,145000,0.17586284305046157
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,150000,0.16682749462501578
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,155000,0.15825218161123047
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,160000,0.15000063235108133
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,165000,0.14222129126090807
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,170000,0.134771563171873
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,175000,0.12774187428860503
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,180000,0.12107420639939295
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,185000,0.1147263500695586
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,190000,0.10868028329328443
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,195000,0.10297284052105729
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,200000,0.09750015808777036
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,205000,0.09229306310863793
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,210000,0.08743613254078664
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,215000,0.08278771974200076
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,220000,0.07836695333249015
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,225000,0.07414996205893512
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,230000,0.07018195902364993
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,235000,0.06637757683065637
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,240000,0.0627527823447578
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,245000,0.05932417478183889
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,250000,0.05603294549133678
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,255000,0.05294217149361325
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,260000,0.050029246237511066
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,265000,0.047250063235108115
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,270000,0.04466406348804859
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,275000,0.042162482610345275
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,280000,0.03980618439357531
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,285000,0.03755738586062984
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,290000,0.03544422663462755
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,295000,0.03347287213861136
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0,300000,0.03159115340837233
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,0,1
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,5000,0.8986287466801568
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,10000,0.8145543505754397
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,15000,0.742799734412546
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,20000,0.6807849057796891
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,25000,0.6259278171240671
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,30000,0.5772364676868595
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,35000,0.533785411660554
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,40000,0.49471512583786537
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,45000,0.45937871506260264
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,50000,0.4272966991273553
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,55000,0.397860123940812
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,60000,0.37111515113190857
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,65000,0.3464159921588466
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,70000,0.32380786012394064
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,75000,0.3028896863538637
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,80000,0.2835911217908182
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,85000,0.2657076008599974
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,90000,0.24922932211964097
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,95000,0.2336904009105857
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,100000,0.21924718603768817
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,105000,0.20578522195522944
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,110000,0.1930915644365751
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,115000,0.1812579043885165
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,120000,0.1702260655115721
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,125000,0.1599404009105856
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,130000,0.15025989629442268
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,135000,0.1411491400025294
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,140000,0.1326418047299861
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,145000,0.12465726571392438
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,150000,0.11711632098140884
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,155000,0.11008220564057167
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,160000,0.10348725812571136
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,165000,0.09730080940938408
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,170000,0.09144413178196537
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,175000,0.0859339825471102
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,180000,0.08073083976223604
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,185000,0.07585399013532314
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,190000,0.07120620968761857
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,195000,0.0668575313013785
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,200000,0.06280558366004807
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,205000,0.058982072846844605
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,210000,0.05536628936385482
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,215000,0.05200360440116354
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,220000,0.048787941064879214
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,225000,0.04581399392942963
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,230000,0.04300524851397495
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,235000,0.04035964967750095
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,240000,0.037848109270266835
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,245000,0.03553243961047172
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,250000,0.03328443151637789
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,255000,0.031239882382698883
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,260000,0.02930188440622234
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,265000,0.02747454786897684
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,270000,0.025741431642848117
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,275000,0.02412371948906034
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,280000,0.02261919817882889
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,285000,0.021202889844441634
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,290000,0.019872106993802964
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,295000,0.01862226508157329
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,0.1,300000,0.017437239155178953
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,0,1
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,5000,0.9282315403921574
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,10000,0.8652714929411763
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,15000,0.8091805290196078
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,20000,0.7589510184313727
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,25000,0.7131446486274511
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,30000,0.6713282525490194
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,35000,0.6328448835294117
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,40000,0.5973565145098041
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,45000,0.5647034976470588
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,50000,0.5345666117647059
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,55000,0.5064378294117646
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,60000,0.4802689270588235
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,65000,0.45596777372549036
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,70000,0.4330327133333332
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,75000,0.4114641043137255
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,80000,0.39143835098039204
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,85000,0.3725966874509805
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,90000,0.35452371607843153
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,95000,0.3375991101960784
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,100000,0.32154718549019606
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,105000,0.30636002509803917
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,110000,0.29190282039215687
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,115000,0.2781943835294118
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,120000,0.26510924196078445
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,125000,0.25263577450980385
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,130000,0.2407790505882353
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,135000,0.22962656156862746
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,140000,0.21889085921568632
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,145000,0.20871751176470593
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,150000,0.1989292454901961
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,155000,0.18962916039215688
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,160000,0.18070749607843128
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,165000,0.1721675074509804
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,170000,0.16408726156862738
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,175000,0.15636369137254902
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,180000,0.14894142549019615
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,185000,0.14186378352941176
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,190000,0.13517620470588235
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,195000,0.12870929960784305
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,200000,0.12263481411764708
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,205000,0.11672807058823528
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,210000,0.11112298666666667
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,215000,0.10579286470588231
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,220000,0.10068926392156861
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,225000,0.09578915294117646
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,230000,0.09110770980392152
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,235000,0.08667637215686273
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,240000,0.08243796039215688
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,245000,0.07837766980392159
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,250000,0.07450826352941178
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,255000,0.07080461333333331
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,260000,0.06727179764705879
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,265000,0.06387429411764707
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,270000,0.06060367882352938
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,275000,0.057537142352941155
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,280000,0.05463192980392157
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,285000,0.05182434352941176
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,290000,0.04918347058823529
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,295000,0.046678616862745076
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,-0.1,300000,0.04429825568627451
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,0,1
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,5000,0.9090934360784317
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,10000,0.8320305505882353
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,15000,0.7655564658823535
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,20000,0.7073378525490193
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,25000,0.6554271658823528
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,30000,0.6089282858823531
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,35000,0.5670690980392157
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,40000,0.5291975733333334
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,45000,0.4945740643137253
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,50000,0.46304725921568635
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,55000,0.4340347250980393
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,60000,0.40741917882352935
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,65000,0.3827358549019607
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,70000,0.3600066384313728
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,75000,0.33871145450980383
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,80000,0.31911219490196074
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,85000,0.3006853419607843
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,90000,0.2834843937254902
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,95000,0.26741617725490197
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,100000,0.2523603270588236
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,105000,0.23819048980392155
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,110000,0.22498113411764709
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,115000,0.21257868509803923
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,120000,0.2007983164705882
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,125000,0.18978199450980401
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,130000,0.1793458717647059
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,135000,0.1695097843137255
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,140000,0.16028477254901963
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,145000,0.1515170725490197
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,150000,0.1432076968627451
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,155000,0.13535031725490188
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,160000,0.12793339215686278
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,165000,0.12094934588235295
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,170000,0.11435051686274511
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,175000,0.10807449490196078
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,180000,0.1021446603921568
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,185000,0.09661607372549018
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,190000,0.09131271372549019
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,195000,0.08631265411764709
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,200000,0.08151591725490194
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,205000,0.07699424627450982
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,210000,0.07273707607843134
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,215000,0.06871355411764707
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,220000,0.06490432901960787
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,225000,0.0613163619607843
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,230000,0.05793757490196074
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,235000,0.05470619960784315
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,240000,0.051676848235294115
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,245000,0.04880405686274512
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,250000,0.04610466862745101
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,255000,0.043517836470588246
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,260000,0.04106958156862747
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,265000,0.03873597921568628
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,270000,0.03654585098039217
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,275000,0.03445608235294117
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,280000,0.03246052117647057
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,285000,0.030626539215686286
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,290000,0.028869943529411756
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,295000,0.0272427905882353
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0,300000,0.025696751372549006
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,0,1
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,5000,0.8886091964705884
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,10000,0.7976368278431372
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,15000,0.7212311517647059
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,20000,0.6557068560784316
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,25000,0.5985064031372549
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,30000,0.5484452721568626
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,35000,0.5039792654901961
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,40000,0.4644098690196077
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,45000,0.4286452843137255
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,50000,0.3964695560784313
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,55000,0.3673978862745099
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,60000,0.34087499333333326
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,65000,0.31677521333333336
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,70000,0.29470373529411764
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,75000,0.2744037729411764
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,80000,0.2557089584313726
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,85000,0.23854002588235296
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,90000,0.22258013529411758
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,95000,0.2077757074509804
