"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"00725","72","01102","PR","Caguas, PR","San Juan Sur",620,0.008 
"00725","72","01200","PR","Caguas, PR","Guaynabo & Cataño",1981,0.0257 
"00725","72","02000","PR","Caguas, PR","Cayey, Cidra & Barranquitas",571,0.0074 
"00725","72","02100","PR","Caguas, PR","Caguas",73037,0.9458 
"00725","72","02200","PR","Caguas, PR","Trujillo Alto & Gurabo",454,0.0059 
"00725","72","02300","PR","Caguas, PR","San Lorenzo, Juncos & Las Piedras",560,0.0073 
"00727","72","02100","PR","Caguas, PR","Caguas",54207,1 
"00728","72","00500","PR","Ponce, PR","Ponce",36675,1 
"00729","72","00900","PR","Canovanas, PR","Río Grande, Canóvanas & Loíza",47393,1 
"00730","72","00500","PR","Ponce, PR","Ponce",30521,1 
"00731","72","00500","PR","Ponce, PR","Ponce",11923,0.97 
"00731","72","01900","PR","Ponce, PR","San Sebastián, Utuado & Lares",369,0.03 
"00735","72","00800","PR","Ceiba, PR","Humacao, Fajardo & Islas Municipios",11299,1 
"00736","72","02000","PR","Cayey, PR","Cayey, Cidra & Barranquitas",45833,1 
"00738","72","00800","PR","Fajardo, PR","Humacao, Fajardo & Islas Municipios",30706,1 
"00739","72","02000","PR","Cidra, PR","Cayey, Cidra & Barranquitas",34964,1 
"00740","72","00800","PR","Fajardo, Puerto Real, PR","Humacao, Fajardo & Islas Municipios",1492,1 
"00741","72","00800","PR","Humacao, Punta Santiago, PR","Humacao, Fajardo & Islas Municipios",3526,1 
"00745","72","00900","PR","Can�vanas, R�o Grande, PR","Río Grande, Canóvanas & Loíza",47718,1 
"00751","72","00700","PR","Salinas, PR","Guayama, Salinas & Patillas",19321,0.9975 
"00751","72","02000","PR","Salinas, PR","Cayey, Cidra & Barranquitas",48,0.0025 
"00754","72","02300","PR","San Lorenzo, PR","San Lorenzo, Juncos & Las Piedras",36673,1 
"00757","72","00600","PR","Santa Isabel, PR","Juana Díaz, Coamo & Villalba",20183,1 
"00765","72","00800","PR","Vieques, PR","Humacao, Fajardo & Islas Municipios",8249,1 
"00766","72","00600","PR","Villalba, PR","Juana Díaz, Coamo & Villalba",22093,0.9883 
"00766","72","01900","PR","Villalba, PR","San Sebastián, Utuado & Lares",261,0.0117 
"00767","72","00800","PR","Yabucoa, PR","Humacao, Fajardo & Islas Municipios",30646,1 
"00769","72","00600","PR","Coamo, PR","Juana Díaz, Coamo & Villalba",34163,1 
"00771","72","00800","PR","Las Piedras, PR","Humacao, Fajardo & Islas Municipios",741,0.0213 
"00771","72","02300","PR","Las Piedras, PR","San Lorenzo, Juncos & Las Piedras",34020,0.9787 
"00772","72","00900","PR","Loiza, PR","Río Grande, Canóvanas & Loíza",17936,1 
"00773","72","00900","PR","Luquillo, PR","Río Grande, Canóvanas & Loíza",17772,1 
"00775","72","00800","PR","Culebra, PR (PO boxes)","Humacao, Fajardo & Islas Municipios",1792,1 
"00777","72","00900","PR","Juncos, PR","Río Grande, Canóvanas & Loíza",43,0.0011 
"00777","72","02200","PR","Juncos, PR","Trujillo Alto & Gurabo",41,0.0011 
"00777","72","02300","PR","Juncos, PR","San Lorenzo, Juncos & Las Piedras",37633,0.9978 
"00778","72","02200","PR","Gurabo, PR","Trujillo Alto & Gurabo",40437,0.9964 
"00778","72","02300","PR","Gurabo, PR","San Lorenzo, Juncos & Las Piedras",148,0.0036 
"00780","72","00500","PR","Ponce, Coto Laurel, PR","Ponce",13032,0.8726 
"00780","72","00600","PR","Ponce, Coto Laurel, PR","Juana Díaz, Coamo & Villalba",1902,0.1274 
"00782","72","02000","PR","Comerio, PR","Cayey, Cidra & Barranquitas",17965,1 
"00783","72","01500","PR","Corozal, PR","Toa Alta, Corozal & Naranjito",33933,0.9953 
"00783","72","02000","PR","Corozal, PR","Cayey, Cidra & Barranquitas",160,0.0047 
"00784","72","00700","PR","Guayama, PR","Guayama, Salinas & Patillas",36305,0.9998 
"00784","72","02000","PR","Guayama, PR","Cayey, Cidra & Barranquitas",8,0.0002 
"00786","72","02000","PR","Aibonito, La Plata, PR (PO boxes)","Cayey, Cidra & Barranquitas",273,1 
"00791","72","00800","PR","Humacao, PR","Humacao, Fajardo & Islas Municipios",46409,0.982 
"00791","72","02300","PR","Humacao, PR","San Lorenzo, Juncos & Las Piedras",851,0.018 
"00794","72","00600","PR","Barranquitas, PR","Juana Díaz, Coamo & Villalba",367,0.0127 
"00794","72","02000","PR","Barranquitas, PR","Cayey, Cidra & Barranquitas",28424,0.9873 
"00795","72","00600","PR","Juana D�az, PR","Juana Díaz, Coamo & Villalba",43745,1 
"00901","72","01101","PR","San Juan, Old San Juan, PR","San Juan Norte",6218,1 
"00906","72","01101","PR","San Juan, Puerta de Tierra, PR (PO boxes)","San Juan Norte",165,1 
"00907","72","01101","PR","San Juan, Santurce, PR","San Juan Norte",16864,1 
"00909","72","01101","PR","San Juan, Fern�ndez Juncos, PR","San Juan Norte",6987,1 
"00911","72","01101","PR","San Juan, Lo�za Street Station, PR","San Juan Norte",7496,1 
"00912","72","01101","PR","San Juan, PR","San Juan Norte",5786,1 
"00913","72","01101","PR","San Juan, PR","San Juan Norte",7261,1 
"00915","72","01101","PR","San Juan, Barrio Obrero, PR","San Juan Norte",25075,1 
"00917","72","01101","PR","San Juan, Hato Rey, PR","San Juan Norte",14934,0.8623 
"00917","72","01102","PR","San Juan, Hato Rey, PR","San Juan Sur",2385,0.1377 
"00918","72","01101","PR","San Juan, PR","San Juan Norte",17439,1 
"00920","72","01101","PR","San Juan, Caparra Heights, PR","San Juan Norte",14798,1 
"00921","72","01101","PR","San Juan, PR","San Juan Norte",19279,0.6013 
"00921","72","01102","PR","San Juan, PR","San Juan Sur",12783,0.3987 
"00923","72","01102","PR","San Juan, 65 de Infanter�a, PR","San Juan Sur",23607,1 
"00924","72","01000","PR","San Juan, 65 de Infanter�a, PR","Carolina",3057,0.0616 
"00924","72","01102","PR","San Juan, 65 de Infanter�a, PR","San Juan Sur",46597,0.9384 
"00925","72","01101","PR","San Juan, R�o Piedras, PR","San Juan Norte",3473,0.6313 
"00925","72","01102","PR","San Juan, R�o Piedras, PR","San Juan Sur",2028,0.3687 
"00926","72","01101","PR","San Juan, PR","San Juan Norte",989,0.0102 
"00926","72","01102","PR","San Juan, PR","San Juan Sur",84666,0.8753 
"00926","72","01200","PR","San Juan, PR","Guaynabo & Cataño",477,0.0049 
"00926","72","02200","PR","San Juan, PR","Trujillo Alto & Gurabo",10600,0.1096 
"00927","72","01101","PR","San Juan, PR","San Juan Norte",8671,0.6065 
"00927","72","01102","PR","San Juan, PR","San Juan Sur",5626,0.3935 
"00934","72","01200","PR","San Juan, Fort Buchanan, PR","Guaynabo & Cataño",179,0.8211 
"00934","72","01300","PR","San Juan, Fort Buchanan, PR","Bayamón",39,0.1789 
"00949","72","01200","PR","Toa Baja, PR","Guaynabo & Cataño",3080,0.0457 
"00949","72","01400","PR","Toa Baja, PR","Toa Baja & Dorado",64141,0.9509 
"00949","72","01500","PR","Toa Baja, PR","Toa Alta, Corozal & Naranjito",232,0.0034 
"00950","72","01400","PR","Toa Baja, Levittown, PR (PO boxes)","Toa Baja & Dorado",6,1 
"00951","72","01400","PR","Toa Baja, PR (PO boxes)","Toa Baja & Dorado",430,1 
"00952","72","01400","PR","Toa Baja, Sabana Seca, PR","Toa Baja & Dorado",8671,1 
"00953","72","01400","PR","Toa Alta, PR","Toa Baja & Dorado",1816,0.0274 
"00953","72","01500","PR","Toa Alta, PR","Toa Alta, Corozal & Naranjito",64553,0.9726 
"00956","72","01300","PR","Bayam�n, PR","Bayamón",71920,0.994 
"00956","72","01500","PR","Bayam�n, PR","Toa Alta, Corozal & Naranjito",129,0.0018 
"00956","72","02000","PR","Bayam�n, PR","Cayey, Cidra & Barranquitas",304,0.0042 
"00957","72","01300","PR","Bayam�n, PR","Bayamón",38865,0.9587 
"00957","72","01500","PR","Bayam�n, PR","Toa Alta, Corozal & Naranjito",1675,0.0413 
"00959","72","01200","PR","Bayam�n, PR","Guaynabo & Cataño",624,0.0143 
"00959","72","01300","PR","Bayam�n, PR","Bayamón",42585,0.9762 
"00959","72","01400","PR","Bayam�n, PR","Toa Baja & Dorado",235,0.0054 
"00959","72","01500","PR","Bayam�n, PR","Toa Alta, Corozal & Naranjito",181,0.0041 
"00960","72","01300","PR","Bayam�n, PR (PO boxes)","Bayamón",2891,1 
"00961","72","01200","PR","Bayam�n, PR","Guaynabo & Cataño",349,0.0124 
"00961","72","01300","PR","Bayam�n, PR","Bayamón",27713,0.9876 
"00962","72","01200","PR","Cata�o, PR","Guaynabo & Cataño",19741,1 
"00965","72","01200","PR","Guaynabo, PR","Guaynabo & Cataño",6168,1 
"00966","72","01101","PR","Guaynabo, PR","San Juan Norte",298,0.0176 
"00966","72","01102","PR","Guaynabo, PR","San Juan Sur",1425,0.0839 
"00966","72","01200","PR","Guaynabo, PR","Guaynabo & Cataño",15083,0.8884 
"00966","72","01300","PR","Guaynabo, PR","Bayamón",171,0.0101 
"00968","72","01200","PR","Guaynabo, PR","Guaynabo & Cataño",3722,1 
"00969","72","01102","PR","Guaynabo, PR","San Juan Sur",4821,0.1241 
"00969","72","01200","PR","Guaynabo, PR","Guaynabo & Cataño",33014,0.85 
"00969","72","01300","PR","Guaynabo, PR","Bayamón",1003,0.0258 
"00971","72","01200","PR","Guaynabo, PR","Guaynabo & Cataño",28517,1 
"00976","72","01000","PR","Trujillo Alto, PR","Carolina",1425,0.0238 
"00976","72","01102","PR","Trujillo Alto, PR","San Juan Sur",1968,0.0329 
"00976","72","02200","PR","Trujillo Alto, PR","Trujillo Alto & Gurabo",56486,0.9433 
"00979","72","01000","PR","Carolina, PR","Carolina",14929,1 
"00982","72","01000","PR","Carolina, PR","Carolina",14182,1 
"00983","72","01000","PR","Carolina, PR","Carolina",31889,1 
"00985","72","01000","PR","Carolina, PR","Carolina",31250,1 
"00987","72","01000","PR","Carolina, PR","Carolina",58083,0.9941 
"00987","72","02200","PR","Carolina, PR","Trujillo Alto & Gurabo",344,0.0059 
"01001","25","00401","MA","Agawam, MA","Hampden County (West)--Westfield & Holyoke",16984,1 
"01002","25","00201","MA","Amherst, MA","Franklin & Hampshire (West, North, East) Counties",1548,0.0562 
"01002","25","00301","MA","Amherst, MA","Hampshire County (South)--Northampton",26010,0.9438 
"01003","25","00301","MA","Amherst, MA","Hampshire County (South)--Northampton",13253,1 
"01005","25","00501","MA","Barre, MA","Worcester County (Northwest)--Gardner",4900,1 
"01007","25","00201","MA","Belchertown, MA","Franklin & Hampshire (West, North, East) Counties",15423,1 
"01008","25","00100","MA","Blandford, MA","Berkshire County--Pittsfield",70,0.0532 
"01008","25","00401","MA","Blandford, MA","Hampden County (West)--Westfield & Holyoke",1247,0.9468 
"01009","25","00403","MA","Bondsville, MA (PO boxes)","Hampden County (East)--Chicopee",980,1 
"01010","25","00403","MA","Brimfield, MA","Hampden County (East)--Chicopee",3694,0.9954 
"01010","25","00506","MA","Brimfield, MA","Worcester County (West Central)--Outside Worcester City",17,0.0046 
"01011","25","00201","MA","Chester, MA","Franklin & Hampshire (West, North, East) Counties",159,0.1324 
"01011","25","00401","MA","Chester, MA","Hampden County (West)--Westfield & Holyoke",1042,0.8676 
"01012","25","00201","MA","Chesterfield, MA","Franklin & Hampshire (West, North, East) Counties",519,1 
"01013","25","00403","MA","Chicopee, MA","Hampden County (East)--Chicopee",23656,1 
"01020","25","00402","MA","Chicopee, MA","Hampden County (Central)--Springfield",35,0.0012 
"01020","25","00403","MA","Chicopee, MA","Hampden County (East)--Chicopee",29746,0.9988 
"01022","25","00403","MA","Chicopee, MA","Hampden County (East)--Chicopee",2158,1 
"01026","25","00100","MA","Cummington, MA","Berkshire County--Pittsfield",48,0.0475 
"01026","25","00201","MA","Cummington, MA","Franklin & Hampshire (West, North, East) Counties",963,0.9525 
"01027","25","00201","MA","Easthampton, MA","Franklin & Hampshire (West, North, East) Counties",1622,0.0906 
"01027","25","00301","MA","Easthampton, MA","Hampshire County (South)--Northampton",16274,0.9094 
"01028","25","00402","MA","East Longmeadow, MA","Hampden County (Central)--Springfield",46,0.0028 
"01028","25","00403","MA","East Longmeadow, MA","Hampden County (East)--Chicopee",16371,0.9972 
"01029","25","00100","MA","East Otis, MA (PO boxes)","Berkshire County--Pittsfield",714,1 
"01030","25","00401","MA","Feeding Hills, MA","Hampden County (West)--Westfield & Holyoke",11708,1 
"01031","25","00501","MA","Gilbertville, MA","Worcester County (Northwest)--Gardner",1406,1 
"01032","25","00201","MA","Goshen, MA","Franklin & Hampshire (West, North, East) Counties",483,1 
"01033","25","00301","MA","Granby, MA","Hampshire County (South)--Northampton",6092,1 
"01034","25","00401","MA","Granville, MA","Hampden County (West)--Westfield & Holyoke",1977,1 
"01035","25","00301","MA","Hadley, MA","Hampshire County (South)--Northampton",5325,1 
"01036","25","00403","MA","Hampden, MA","Hampden County (East)--Chicopee",4966,1 
"01037","25","00501","MA","Hardwick, MA (PO boxes)","Worcester County (Northwest)--Gardner",706,1 
"01038","25","00201","MA","Hatfield, MA","Franklin & Hampshire (West, North, East) Counties",2522,1 
"01039","25","00201","MA","Haydenville, MA","Franklin & Hampshire (West, North, East) Counties",1511,1 
"01040","25","00401","MA","Holyoke, MA","Hampden County (West)--Westfield & Holyoke",38238,1 
"01050","25","00201","MA","Huntington, MA","Franklin & Hampshire (West, North, East) Counties",2145,0.8695 
"01050","25","00401","MA","Huntington, MA","Hampden County (West)--Westfield & Holyoke",322,0.1305 
"01053","25","00301","MA","Leeds, MA","Hampshire County (South)--Northampton",2031,1 
"01054","25","00201","MA","Leverett, MA","Franklin & Hampshire (West, North, East) Counties",1889,1 
"01056","25","00403","MA","Ludlow, MA","Hampden County (East)--Chicopee",21002,1 
"01057","25","00403","MA","Monson, MA","Hampden County (East)--Chicopee",8152,1 
"01060","25","00301","MA","Northampton, MA","Hampshire County (South)--Northampton",14461,1 
"01062","25","00301","MA","Florence, MA","Hampshire County (South)--Northampton",10910,1 
"01063","25","00301","MA","Northampton, MA","Hampshire County (South)--Northampton",2106,1 
"01066","25","00201","MA","North Hatfield, MA (PO boxes)","Franklin & Hampshire (West, North, East) Counties",215,1 
"01068","25","00501","MA","Oakham, MA","Worcester County (Northwest)--Gardner",53,0.0278 
"01068","25","00506","MA","Oakham, MA","Worcester County (West Central)--Outside Worcester City",1851,0.9722 
"01069","25","00201","MA","Palmer, MA","Franklin & Hampshire (West, North, East) Counties",16,0.0019 
"01069","25","00403","MA","Palmer, MA","Hampden County (East)--Chicopee",8412,0.9981 
"01070","25","00100","MA","Plainfield, MA","Berkshire County--Pittsfield",28,0.0485 
"01070","25","00201","MA","Plainfield, MA","Franklin & Hampshire (West, North, East) Counties",549,0.9515 
"01071","25","00401","MA","Russell, MA","Hampden County (West)--Westfield & Holyoke",1486,1 
"01072","25","00201","MA","Shutesbury, MA","Franklin & Hampshire (West, North, East) Counties",1366,1 
"01073","25","00201","MA","Southampton, MA","Franklin & Hampshire (West, North, East) Counties",6224,1 
"01074","25","00501","MA","South Barre, MA (PO boxes)","Worcester County (Northwest)--Gardner",584,1 
"01075","25","00301","MA","South Hadley, MA","Hampshire County (South)--Northampton",18168,1 
"01077","25","00401","MA","Southwick, MA","Hampden County (West)--Westfield & Holyoke",9237,1 
"01079","25","00403","MA","Thorndike, MA (PO boxes)","Hampden County (East)--Chicopee",701,1 
"01080","25","00403","MA","Three Rivers, MA","Hampden County (East)--Chicopee",2400,1 
"01081","25","00403","MA","Wales, MA","Hampden County (East)--Chicopee",1684,1 
"01082","25","00201","MA","Ware, MA","Franklin & Hampshire (West, North, East) Counties",10050,0.9513 
"01082","25","00403","MA","Ware, MA","Hampden County (East)--Chicopee",20,0.0019 
"01082","25","00501","MA","Ware, MA","Worcester County (Northwest)--Gardner",495,0.0469 
"01083","25","00506","MA","Warren, MA (PO boxes)","Worcester County (West Central)--Outside Worcester City",2549,1 
"01084","25","00201","MA","West Chesterfield, MA","Franklin & Hampshire (West, North, East) Counties",185,1 
"01085","25","00401","MA","Westfield, MA","Hampden County (West)--Westfield & Holyoke",41529,1 
"01088","25","00201","MA","West Hatfield, MA","Franklin & Hampshire (West, North, East) Counties",598,1 
"01089","25","00401","MA","West Springfield, MA","Hampden County (West)--Westfield & Holyoke",28835,1 
"01092","25","00506","MA","West Warren, MA (PO boxes)","Worcester County (West Central)--Outside Worcester City",1343,1 
"01093","25","00201","MA","Whately, MA (PO boxes)","Franklin & Hampshire (West, North, East) Counties",290,1 
"01094","25","00501","MA","Wheelwright, MA (PO boxes)","Worcester County (Northwest)--Gardner",60,1 
"01095","25","00403","MA","Wilbraham, MA","Hampden County (East)--Chicopee",14694,1 
"01096","25","00201","MA","Williamsburg, MA","Franklin & Hampshire (West, North, East) Counties",2509,1 
"01097","25","00401","MA","Woronoco, MA (PO boxes)","Hampden County (West)--Westfield & Holyoke",130,1 
"01098","25","00201","MA","Worthington, MA","Franklin & Hampshire (West, North, East) Counties",1147,1 
"01103","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",2545,1 
"01104","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",23598,1 
"01105","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",12051,1 
"01106","25","00402","MA","Longmeadow, MA","Hampden County (Central)--Springfield",312,0.0193 
"01106","25","00403","MA","Longmeadow, MA","Hampden County (East)--Chicopee",15853,0.9807 
"01107","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",11252,1 
"01108","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",27612,0.9979 
"01108","25","00403","MA","Springfield, MA","Hampden County (East)--Chicopee",59,0.0021 
"01109","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",30968,1 
"01118","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",14296,1 
"01119","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",14393,1 
"01128","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",2647,1 
"01129","25","00402","MA","Springfield, MA","Hampden County (Central)--Springfield",7024,1 
"01151","25","00402","MA","Indian Orchard, MA","Hampden County (Central)--Springfield",9150,1 
"01201","25","00100","MA","Pittsfield, MA","Berkshire County--Pittsfield",45494,1 
"01220","25","00100","MA","Adams, MA","Berkshire County--Pittsfield",8166,1 
"01222","25","00100","MA","Ashley Falls, MA","Berkshire County--Pittsfield",835,1 
"01223","25","00100","MA","Becket, MA","Berkshire County--Pittsfield",2420,0.9959 
"01223","25","00401","MA","Becket, MA","Hampden County (West)--Westfield & Holyoke",10,0.0041 
"01224","25","00100","MA","Berkshire, MA","Berkshire County--Pittsfield",217,1 
"01225","25","00100","MA","Cheshire, MA","Berkshire County--Pittsfield",3258,1 
"01226","25","00100","MA","Dalton, MA","Berkshire County--Pittsfield",6324,1 
